,Kelembaban9am,Kelembaban3pm,Awan9am,Awan3pm,Hujan,bersalju_hari_ini,prediction
5378,87.0,51.56762611023353,6.0,4.516139514731369,0.0,0,0
5379,74.0,33.0,7.0,7.0,0.0,0,0
5380,39.0,56.0,3.0,4.0,0.0,0,0
5381,99.0,66.0,4.4508929235253,4.516139514731369,0.0,0,0
5382,54.0,47.0,4.0,6.0,0.0,0,0
5383,76.0,40.0,4.4508929235253,4.516139514731369,0.0,0,0
5384,85.0,52.0,4.4508929235253,4.516139514731369,0.2,0,0
5385,69.0,74.0,4.4508929235253,8.0,0.0,0,0
5386,64.0,66.0,4.4508929235253,4.516139514731369,0.2,0,0
5387,100.0,68.0,4.4508929235253,4.516139514731369,0.0,0,0
5388,97.0,46.0,8.0,5.0,0.0,0,0
5389,72.0,63.0,8.0,4.516139514731369,1.2,1,1
5390,72.0,54.0,1.0,6.0,0.0,0,0
5391,74.0,61.0,3.0,7.0,1.4,1,1
5392,56.0,62.0,4.4508929235253,4.516139514731369,0.0,0,0
5393,39.0,12.0,4.4508929235253,4.516139514731369,0.0,0,0
5394,82.0,79.0,1.0,6.0,0.0,0,0
5395,64.0,26.0,4.4508929235253,4.516139514731369,0.0,0,0
5396,60.0,37.0,1.0,6.0,0.0,0,0
5397,70.0,32.0,4.4508929235253,4.516139514731369,0.0,0,0
5398,58.0,32.0,4.4508929235253,4.516139514731369,0.0,0,0
5399,99.0,39.0,8.0,5.0,0.0,0,0
5400,46.0,21.0,4.4508929235253,4.516139514731369,0.0,0,0
5401,72.0,46.0,4.4508929235253,4.516139514731369,0.0,0,0
5402,75.0,48.0,7.0,4.516139514731369,0.0,0,0
5403,74.0,32.0,4.4508929235253,4.516139514731369,0.0,0,0
5404,41.0,40.0,4.4508929235253,4.516139514731369,0.0,0,0
5405,68.89557674171047,51.56762611023353,4.4508929235253,4.516139514731369,0.0,0,0
5406,36.0,29.0,1.0,5.0,0.0,0,0
5407,56.0,57.0,6.0,4.0,0.0,0,0
5408,54.0,47.0,4.4508929235253,4.516139514731369,1.6,1,1
5409,67.0,47.0,7.0,7.0,0.2,0,0
5410,63.0,59.0,0.0,7.0,0.0,0,0
5411,68.0,51.0,4.4508929235253,4.516139514731369,0.0,0,0
5412,80.0,66.0,4.4508929235253,4.516139514731369,1.2,1,1
5413,93.0,68.0,4.4508929235253,4.516139514731369,0.0,0,0
5414,44.0,27.0,4.4508929235253,4.516139514731369,0.0,0,0
5415,46.0,49.0,4.4508929235253,4.516139514731369,0.0,0,0
5416,65.0,46.0,4.4508929235253,4.516139514731369,0.0,0,0
5417,80.0,56.0,2.0,3.0,0.2,0,0
5418,71.0,50.0,1.0,7.0,1.2,1,1
5419,47.0,21.0,4.4508929235253,4.516139514731369,0.0,0,0
5420,97.0,19.0,4.4508929235253,4.516139514731369,0.0,0,0
5421,76.0,38.0,1.0,5.0,0.0,0,0
5422,93.0,90.0,4.4508929235253,4.516139514731369,0.8,0,1
5423,78.0,70.0,4.4508929235253,4.516139514731369,0.0,0,0
5424,56.0,51.56762611023353,0.0,4.516139514731369,0.0,0,0
5425,88.0,68.0,1.0,5.0,1.0,0,1
5426,69.0,35.0,3.0,4.516139514731369,0.0,0,0
5427,75.0,78.0,4.4508929235253,4.516139514731369,0.0,0,0
5428,71.0,51.56762611023353,1.0,4.516139514731369,0.0,0,0
5429,99.0,98.0,4.4508929235253,4.516139514731369,1.6,1,1
5430,99.0,53.0,4.4508929235253,4.516139514731369,0.0,0,0
5431,62.0,30.0,4.4508929235253,4.516139514731369,0.0,0,0
5432,67.0,45.0,4.4508929235253,4.516139514731369,0.0,0,0
5433,78.0,57.0,4.4508929235253,4.516139514731369,0.2,0,0
5434,63.0,52.0,4.4508929235253,4.516139514731369,0.0,0,0
5435,65.0,44.0,4.4508929235253,4.516139514731369,0.0,0,0
5436,72.0,47.0,4.4508929235253,4.516139514731369,0.6,0,0
5437,68.0,76.0,7.0,8.0,0.0,0,0
5438,87.0,51.0,4.4508929235253,4.516139514731369,0.0,0,0
5439,50.0,29.0,4.4508929235253,4.516139514731369,0.0,0,0
5440,57.0,62.0,7.0,7.0,0.0,0,0
5441,65.0,51.0,4.4508929235253,4.516139514731369,0.0,0,0
5442,75.0,69.0,8.0,8.0,0.0,0,0
5443,71.0,43.0,7.0,5.0,0.0,0,0
5444,97.0,59.0,8.0,4.516139514731369,0.0,0,0
5445,63.0,30.0,4.4508929235253,4.516139514731369,0.0,0,0
5446,75.0,54.0,5.0,6.0,0.0,0,0
5447,99.0,53.0,8.0,7.0,0.2,0,0
5448,85.0,53.0,8.0,4.516139514731369,0.0,0,0
5449,39.0,51.56762611023353,0.0,4.516139514731369,0.0,0,0
5450,81.0,84.0,4.4508929235253,4.516139514731369,0.0,0,0
5451,72.0,57.0,3.0,3.0,0.2,0,0
5452,69.0,52.0,4.4508929235253,8.0,0.2,0,0
5453,48.0,56.0,6.0,7.0,0.0,0,0
5454,93.0,81.0,8.0,8.0,0.0,0,0
5455,68.89557674171047,51.56762611023353,4.4508929235253,4.516139514731369,0.0,0,0
5456,83.0,68.0,7.0,7.0,0.2,0,0
5457,74.0,79.0,4.4508929235253,4.516139514731369,0.0,0,0
5458,67.0,37.0,7.0,7.0,0.0,0,0
5459,52.0,23.0,4.4508929235253,4.516139514731369,0.0,0,0
5460,66.0,62.0,4.4508929235253,4.516139514731369,0.2,0,0
5461,73.0,40.0,4.4508929235253,4.516139514731369,0.0,0,0
5462,94.0,64.0,2.0,4.516139514731369,0.2,0,0
5463,76.0,42.0,4.4508929235253,4.516139514731369,0.0,0,0
5464,47.0,36.0,4.4508929235253,4.516139514731369,0.0,0,0
5465,78.0,50.0,7.0,7.0,0.0,0,0
5466,48.0,28.0,4.4508929235253,4.516139514731369,0.0,0,0
5467,81.0,36.0,4.4508929235253,4.516139514731369,0.0,0,0
5468,68.89557674171047,51.56762611023353,4.4508929235253,4.516139514731369,0.0,0,0
5469,67.0,48.0,4.4508929235253,4.516139514731369,0.6,0,0
5470,78.0,51.0,4.4508929235253,4.516139514731369,0.0,0,0
5471,70.0,37.0,4.4508929235253,4.516139514731369,0.0,0,0
5472,95.0,48.0,8.0,4.516139514731369,0.0,0,0
5473,73.0,51.56762611023353,0.0,4.516139514731369,0.0,0,0
5474,65.0,77.0,7.0,8.0,0.2,0,0
5475,85.0,40.0,8.0,6.0,0.4,0,0
5476,95.0,74.0,4.0,7.0,0.0,0,0
5477,92.0,86.0,4.4508929235253,4.516139514731369,1.8,1,1
5478,53.0,65.0,7.0,8.0,0.0,0,0
5479,76.0,73.0,4.4508929235253,4.516139514731369,0.0,0,0
5480,82.0,68.0,4.4508929235253,4.516139514731369,0.2,0,0
5481,71.0,51.0,1.0,7.0,0.0,0,0
5482,77.0,69.0,4.4508929235253,4.516139514731369,0.0,0,0
5483,45.0,24.0,4.4508929235253,4.516139514731369,0.0,0,0
5484,81.0,44.0,3.0,3.0,0.0,0,0
5485,68.89557674171047,51.56762611023353,7.0,4.516139514731369,0.2,0,0
5486,66.0,52.0,4.0,3.0,0.0,0,0
5487,64.0,63.0,2.0,7.0,0.6,0,0
5488,74.0,67.0,4.4508929235253,4.516139514731369,0.0,0,0
5489,51.0,45.0,6.0,6.0,0.0,0,0
5490,88.0,51.56762611023353,6.0,4.516139514731369,0.2,0,0
5491,56.0,31.0,2.0,3.0,0.0,0,0
5492,97.0,72.0,4.4508929235253,4.516139514731369,0.0,0,0
5493,89.0,88.0,4.4508929235253,4.516139514731369,0.0,0,0
5494,54.0,28.0,4.4508929235253,4.516139514731369,0.0,0,0
5495,68.89557674171047,32.0,7.0,6.0,0.0,0,0
5496,79.0,52.0,4.4508929235253,4.516139514731369,0.0,0,0
5497,83.0,51.56762611023353,4.4508929235253,4.516139514731369,1.4,1,1
5498,98.0,93.0,8.0,8.0,0.0,0,0
5499,57.0,27.0,4.4508929235253,4.516139514731369,0.0,0,0
5500,70.0,52.0,4.0,5.0,0.2,0,0
5501,55.0,46.0,5.0,3.0,0.6,0,0
5502,79.0,55.0,7.0,6.0,0.0,0,0
5503,90.0,48.0,4.4508929235253,4.516139514731369,0.0,0,0
5504,48.0,57.0,4.4508929235253,4.516139514731369,0.0,0,0
5505,64.0,54.0,4.4508929235253,4.516139514731369,0.0,0,0
5506,94.0,82.0,1.0,7.0,1.4,1,1
5507,99.0,63.0,4.4508929235253,4.516139514731369,0.4,0,0
5508,62.0,53.0,5.0,8.0,1.6,1,1
5509,41.0,17.0,4.4508929235253,4.516139514731369,0.0,0,0
5510,72.0,49.0,4.4508929235253,4.516139514731369,0.0,0,0
5511,100.0,75.0,4.4508929235253,4.516139514731369,0.0,0,0
5512,35.0,23.0,4.4508929235253,4.516139514731369,0.0,0,0
5513,67.0,66.0,4.4508929235253,4.516139514731369,0.0,0,0
5514,71.0,61.0,7.0,6.0,0.0,0,0
5515,69.0,49.0,4.0,3.0,0.0,0,0
5516,70.0,44.0,1.0,3.0,0.0,0,0
5517,88.0,89.0,4.4508929235253,4.516139514731369,0.0,0,0
5518,83.0,81.0,7.0,8.0,1.8,1,1
5519,98.0,68.0,4.4508929235253,4.516139514731369,0.6,0,0
5520,44.0,23.0,4.4508929235253,4.516139514731369,0.0,0,0
5521,65.0,33.0,3.0,6.0,0.0,0,0
5522,33.0,71.0,4.4508929235253,4.516139514731369,0.0,0,0
5523,64.0,47.0,7.0,4.0,0.0,0,0
5524,81.0,53.0,4.4508929235253,5.0,0.2,0,0
5525,58.0,64.0,4.4508929235253,4.516139514731369,0.0,0,0
5526,59.0,29.0,4.4508929235253,4.516139514731369,0.0,0,0
5527,99.0,66.0,4.4508929235253,4.516139514731369,1.2,1,1
5528,70.0,65.0,7.0,4.0,0.0,0,0
5529,42.0,51.0,4.4508929235253,4.516139514731369,0.0,0,0
5530,37.0,21.0,4.4508929235253,4.516139514731369,0.0,0,0
5531,71.0,31.0,4.4508929235253,4.516139514731369,0.0,0,0
5532,44.0,19.0,4.4508929235253,4.516139514731369,0.0,0,0
5533,69.0,45.0,2.0,6.0,0.2,0,0
5534,57.0,39.0,6.0,7.0,0.0,0,0
5535,59.0,52.0,4.4508929235253,4.516139514731369,0.0,0,0
5536,56.0,49.0,4.4508929235253,4.516139514731369,0.0,0,0
5537,79.0,74.0,7.0,6.0,0.0,0,0
5538,73.0,63.0,4.4508929235253,4.516139514731369,0.4,0,0
5539,100.0,52.0,4.4508929235253,4.516139514731369,0.4,0,0
5540,71.0,52.0,8.0,7.0,0.0,0,0
5541,47.0,42.0,4.4508929235253,4.516139514731369,0.0,0,0
5542,74.0,18.0,4.4508929235253,4.516139514731369,0.0,0,0
5543,97.0,97.0,8.0,8.0,0.2,0,0
5544,74.0,50.0,7.0,7.0,1.6,1,1
5545,70.0,34.0,4.4508929235253,4.516139514731369,0.0,0,0
5546,42.0,24.0,4.4508929235253,4.516139514731369,0.0,0,0
5547,91.0,46.0,4.4508929235253,4.516139514731369,0.0,0,0
5548,63.0,58.0,4.0,5.0,0.0,0,0
5549,82.0,66.0,4.4508929235253,4.516139514731369,0.2,0,0
5550,68.0,36.0,0.0,4.516139514731369,0.0,0,0
5551,54.0,49.0,7.0,8.0,0.0,0,0
5552,81.0,65.0,5.0,7.0,0.0,0,0
5553,89.0,45.0,8.0,4.0,0.0,0,0
5554,88.0,76.0,7.0,7.0,0.0,0,0
5555,67.0,35.0,4.4508929235253,4.516139514731369,0.0,0,0
5556,57.0,37.0,4.4508929235253,4.516139514731369,0.0,0,0
5557,57.0,29.0,4.4508929235253,4.516139514731369,0.0,0,0
5558,69.0,46.0,2.0,5.0,0.0,0,0
5559,43.0,40.0,4.4508929235253,4.516139514731369,0.0,0,0
5560,68.89557674171047,51.56762611023353,4.4508929235253,4.516139514731369,0.0,0,0
5561,32.0,17.0,7.0,7.0,0.0,0,0
5562,67.0,41.0,4.4508929235253,4.516139514731369,0.6,0,0
5563,92.0,62.0,0.0,7.0,1.0,0,1
5564,58.0,44.0,4.4508929235253,4.516139514731369,0.0,0,0
5565,72.0,45.0,8.0,7.0,0.0,0,0
5566,80.0,49.0,7.0,3.0,0.0,0,0
5567,74.0,26.0,4.4508929235253,4.516139514731369,0.0,0,0
5568,68.0,53.0,4.4508929235253,4.516139514731369,0.0,0,0
5569,77.0,45.0,4.4508929235253,4.516139514731369,0.0,0,0
5570,77.0,57.0,4.4508929235253,4.516139514731369,0.0,0,0
5571,90.0,61.0,4.4508929235253,4.516139514731369,0.4,0,0
5572,78.0,45.0,4.4508929235253,4.516139514731369,0.2,0,0
5573,61.0,63.0,4.4508929235253,4.516139514731369,0.0,0,0
5574,73.0,14.0,4.4508929235253,4.516139514731369,0.0,0,0
5575,73.0,95.0,4.4508929235253,4.516139514731369,0.0,0,0
5576,76.0,55.0,4.4508929235253,8.0,0.0,0,0
5577,68.0,64.0,4.0,6.0,0.2,0,0
5578,68.0,48.0,1.0,7.0,1.6,1,1
5579,47.0,32.0,4.4508929235253,4.516139514731369,0.0,0,0
5580,81.0,75.0,5.0,6.0,0.0,0,0
5581,75.0,46.0,1.0,3.0,0.0,0,0
5582,53.0,53.0,4.4508929235253,4.516139514731369,0.0,0,0
5583,69.0,60.0,7.0,8.0,0.0,0,0
5584,87.0,36.0,4.4508929235253,4.516139514731369,0.0,0,0
5585,54.0,59.0,4.4508929235253,4.516139514731369,0.0,0,0
5586,68.89557674171047,78.0,4.4508929235253,4.516139514731369,0.0,0,0
5587,58.0,20.0,0.0,4.516139514731369,0.0,0,0
5588,68.0,52.0,4.4508929235253,4.516139514731369,0.2,0,0
5589,70.0,58.0,1.0,8.0,0.0,0,0
5590,49.0,45.0,3.0,7.0,0.0,0,0
5591,74.0,44.0,4.4508929235253,4.516139514731369,0.0,0,0
5592,61.0,30.0,4.4508929235253,4.516139514731369,0.0,0,0
5593,66.0,31.0,3.0,5.0,0.0,0,0
5594,61.0,47.0,0.0,7.0,2.0,1,1
5595,85.0,66.0,4.4508929235253,4.516139514731369,0.6,0,0
5596,63.0,42.0,5.0,4.0,0.0,0,0
5597,66.0,57.0,8.0,7.0,0.6,0,0
5598,47.0,31.0,4.4508929235253,4.516139514731369,0.0,0,0
5599,81.0,61.0,7.0,5.0,1.0,0,1
5600,92.0,31.0,4.4508929235253,4.516139514731369,0.0,0,0
5601,85.0,54.0,4.4508929235253,4.516139514731369,0.0,0,0
5602,75.0,62.0,4.4508929235253,4.516139514731369,0.0,0,0
5603,46.0,55.0,5.0,4.0,0.0,0,0
5604,61.0,30.0,4.4508929235253,4.516139514731369,0.0,0,0
5605,93.0,85.0,4.4508929235253,4.516139514731369,0.2,0,0
5606,73.0,59.0,4.4508929235253,4.516139514731369,0.0,0,0
5607,93.0,47.0,4.4508929235253,4.516139514731369,0.0,0,0
5608,80.0,78.0,6.0,5.0,0.2,0,0
5609,63.0,57.0,4.4508929235253,4.516139514731369,0.0,0,0
5610,74.0,69.0,4.4508929235253,8.0,0.6,0,0
5611,69.0,29.0,7.0,5.0,0.0,0,0
5612,50.0,48.0,4.4508929235253,4.516139514731369,0.0,0,0
5613,74.0,70.0,8.0,8.0,1.4,1,1
5614,74.0,51.56762611023353,6.0,4.516139514731369,0.0,0,0
5615,60.0,51.0,2.0,3.0,0.0,0,0
5616,72.0,57.0,4.4508929235253,4.516139514731369,0.0,0,0
5617,66.0,30.0,4.4508929235253,4.516139514731369,0.0,0,0
5618,56.0,19.0,7.0,6.0,0.0,0,0
5619,54.0,60.0,4.4508929235253,4.516139514731369,0.0,0,0
5620,99.0,24.0,4.4508929235253,4.516139514731369,0.0,0,0
5621,80.0,47.0,4.4508929235253,4.516139514731369,0.2,0,0
5622,98.0,55.0,8.0,8.0,0.0,0,0
5623,61.0,38.0,1.0,8.0,0.0,0,0
5624,77.0,60.0,1.0,3.0,1.4,1,1
5625,65.0,51.0,7.0,5.0,0.2,0,0
5626,68.89557674171047,51.56762611023353,4.4508929235253,4.516139514731369,0.0,0,0
5627,55.0,35.0,1.0,5.0,0.2,0,0
5628,88.0,78.0,4.4508929235253,4.516139514731369,0.0,0,0
5629,58.0,56.0,4.4508929235253,4.516139514731369,0.0,0,0
5630,75.0,71.0,4.4508929235253,4.516139514731369,0.0,0,0
5631,59.0,68.0,1.0,3.0,0.0,0,0
5632,65.0,44.0,4.4508929235253,4.516139514731369,0.2,0,0
5633,78.0,51.56762611023353,1.0,4.516139514731369,0.0,0,0
5634,87.0,54.0,7.0,4.0,0.0,0,0
5635,52.0,51.56762611023353,7.0,4.516139514731369,0.2,0,0
5636,53.0,34.0,4.4508929235253,4.516139514731369,0.0,0,0
5637,85.0,37.0,4.0,7.0,0.0,0,0
5638,60.0,50.0,2.0,3.0,0.0,0,0
5639,99.0,61.0,8.0,4.516139514731369,0.0,0,0
5640,42.0,31.0,4.4508929235253,4.516139514731369,0.0,0,0
5641,90.0,51.56762611023353,6.0,4.516139514731369,0.2,0,0
5642,63.0,62.0,4.4508929235253,4.516139514731369,1.6,1,1
5643,59.0,27.0,4.0,4.516139514731369,0.0,0,0
5644,55.0,64.0,4.4508929235253,4.516139514731369,0.0,0,0
5645,79.0,51.56762611023353,5.0,4.516139514731369,0.0,0,0
5646,75.0,95.0,7.0,7.0,0.0,0,0
5647,59.0,66.0,4.4508929235253,4.516139514731369,0.0,0,0
5648,51.0,58.0,5.0,4.516139514731369,0.0,0,0
5649,41.0,30.0,4.4508929235253,4.516139514731369,0.0,0,0
5650,78.0,73.0,4.4508929235253,4.516139514731369,0.0,0,0
5651,96.0,62.0,7.0,4.0,1.2,1,1
5652,75.0,70.0,4.4508929235253,4.516139514731369,0.0,0,0
5653,78.0,60.0,4.4508929235253,4.516139514731369,0.0,0,0
5654,57.0,23.0,4.4508929235253,4.516139514731369,1.2,1,1
5655,56.0,53.0,7.0,7.0,0.0,0,0
5656,74.0,54.0,4.4508929235253,8.0,0.0,0,0
5657,35.0,29.0,4.4508929235253,4.516139514731369,0.0,0,0
5658,49.0,51.56762611023353,1.0,4.516139514731369,0.0,0,0
5659,54.0,68.0,4.4508929235253,4.516139514731369,0.2,0,0
5660,37.0,18.0,4.4508929235253,4.516139514731369,0.0,0,0
5661,98.0,91.0,8.0,8.0,0.2,0,0
5662,87.0,88.0,8.0,7.0,1.8,1,1
5663,61.0,31.0,4.4508929235253,4.516139514731369,0.0,0,0
5664,83.0,87.0,8.0,8.0,0.0,0,0
5665,81.0,93.0,4.4508929235253,4.516139514731369,0.2,0,0
5666,66.0,57.0,4.4508929235253,4.516139514731369,0.0,0,0
5667,53.0,25.0,4.4508929235253,4.516139514731369,0.0,0,0
5668,47.0,86.0,4.4508929235253,4.516139514731369,0.2,0,0
5669,49.0,35.0,0.0,4.516139514731369,0.0,0,0
5670,70.0,62.0,7.0,6.0,0.0,0,0
5671,72.0,51.56762611023353,2.0,4.516139514731369,1.0,0,1
5672,57.0,33.0,4.4508929235253,4.516139514731369,1.4,1,1
5673,82.0,51.0,4.4508929235253,4.516139514731369,1.0,0,1
5674,89.0,39.0,7.0,4.516139514731369,0.6,0,0
5675,54.0,28.0,1.0,6.0,0.0,0,0
5676,89.0,56.0,4.4508929235253,4.516139514731369,0.0,0,0
5677,99.0,60.0,4.4508929235253,4.516139514731369,0.2,0,0
5678,79.0,61.0,4.4508929235253,4.516139514731369,0.0,0,0
5679,74.0,49.0,3.0,6.0,0.0,0,0
5680,64.0,64.0,6.0,7.0,1.6,1,1
5681,41.0,25.0,4.4508929235253,6.0,0.0,0,0
5682,68.89557674171047,51.56762611023353,4.4508929235253,4.516139514731369,0.0,0,0
5683,66.0,30.0,1.0,6.0,0.0,0,0
5684,41.0,24.0,5.0,6.0,0.0,0,0
5685,33.0,17.0,7.0,6.0,0.0,0,0
5686,41.0,13.0,4.4508929235253,4.516139514731369,0.4,0,0
5687,59.0,58.0,7.0,8.0,1.2,1,1
5688,58.0,47.0,4.4508929235253,4.516139514731369,0.0,0,0
5689,99.0,56.0,8.0,8.0,1.0,0,1
5690,59.0,63.0,3.0,5.0,0.2,0,0
5691,98.0,57.0,8.0,6.0,0.0,0,0
5692,100.0,53.0,4.4508929235253,4.516139514731369,0.2,0,0
5693,65.0,40.0,1.0,3.0,0.0,0,0
5694,63.0,46.0,1.0,4.0,0.0,0,0
5695,74.0,60.0,8.0,8.0,0.2,0,0
5696,41.0,31.0,4.4508929235253,4.516139514731369,0.0,0,0
5697,43.0,29.0,4.4508929235253,4.516139514731369,0.0,0,0
5698,55.0,49.0,4.4508929235253,4.516139514731369,0.0,0,0
5699,100.0,100.0,4.4508929235253,4.516139514731369,0.4,0,0
5700,67.0,50.0,6.0,7.0,0.0,0,0
5701,54.0,37.0,3.0,4.0,0.0,0,0
5702,82.0,60.0,8.0,7.0,0.0,0,0
5703,76.0,53.0,8.0,8.0,0.0,0,0
5704,88.0,63.0,4.4508929235253,4.516139514731369,0.4,0,0
5705,52.0,18.0,4.4508929235253,4.516139514731369,0.0,0,0
5706,79.0,42.0,1.0,7.0,0.0,0,0
5707,44.0,37.0,4.4508929235253,4.516139514731369,0.2,0,0
5708,57.0,57.0,4.4508929235253,4.516139514731369,0.0,0,0
5709,74.0,47.0,4.4508929235253,4.516139514731369,0.0,0,0
5710,72.0,61.0,7.0,7.0,0.0,0,0
5711,47.0,56.0,4.4508929235253,4.516139514731369,0.0,0,0
5712,77.0,49.0,2.0,3.0,0.4,0,0
5713,61.0,34.0,4.4508929235253,4.516139514731369,0.0,0,0
5714,65.0,62.0,4.4508929235253,4.516139514731369,0.0,0,0
5715,65.0,52.0,4.4508929235253,4.516139514731369,0.2,0,0
5716,84.0,77.0,4.4508929235253,4.516139514731369,0.2,0,0
5717,51.0,20.0,4.4508929235253,4.516139514731369,0.0,0,0
5718,94.0,68.0,4.4508929235253,4.516139514731369,0.0,0,0
5719,78.0,41.0,4.4508929235253,6.0,0.0,0,0
5720,68.0,41.0,4.4508929235253,4.516139514731369,0.0,0,0
5721,98.0,63.0,4.4508929235253,4.516139514731369,1.0,0,1
5722,91.0,54.0,5.0,4.0,0.0,0,0
5723,75.0,47.0,4.4508929235253,4.516139514731369,0.0,0,0
5724,76.0,58.0,8.0,8.0,0.0,0,0
5725,69.0,100.0,4.4508929235253,4.516139514731369,0.0,0,0
5726,96.0,62.0,4.4508929235253,4.516139514731369,0.0,0,0
5727,57.0,42.0,4.4508929235253,4.516139514731369,0.0,0,0
5728,67.0,52.0,1.0,5.0,0.0,0,0
5729,89.0,70.0,4.4508929235253,4.516139514731369,0.0,0,0
5730,93.0,37.0,4.4508929235253,4.516139514731369,0.2,0,0
5731,75.0,50.0,5.0,6.0,0.0,0,0
5732,60.0,44.0,4.4508929235253,4.516139514731369,0.2,0,0
5733,30.0,22.0,6.0,6.0,0.0,0,0
5734,69.0,65.0,4.4508929235253,4.516139514731369,1.0,0,1
5735,71.0,76.0,3.0,8.0,0.0,0,0
5736,77.0,66.0,4.4508929235253,4.516139514731369,0.4,0,0
5737,73.0,51.56762611023353,2.0,4.516139514731369,0.0,0,0
5738,72.0,65.0,3.0,7.0,0.0,0,0
5739,71.0,59.0,4.4508929235253,3.0,0.0,0,0
5740,99.0,60.0,4.4508929235253,4.516139514731369,0.0,0,0
5741,42.0,31.0,4.4508929235253,4.516139514731369,0.0,0,0
5742,54.0,54.0,8.0,4.516139514731369,0.0,0,0
5743,57.0,48.0,4.4508929235253,4.516139514731369,0.0,0,0
5744,63.0,26.0,4.4508929235253,4.516139514731369,0.0,0,0
5745,38.0,20.0,4.4508929235253,4.516139514731369,0.0,0,0
5746,68.0,62.0,7.0,7.0,1.4,1,1
5747,65.0,48.0,1.0,7.0,0.0,0,0
5748,100.0,39.0,4.4508929235253,4.516139514731369,0.0,0,0
5749,72.0,50.0,4.4508929235253,4.516139514731369,0.0,0,0
5750,62.0,52.0,4.4508929235253,4.516139514731369,0.0,0,0
5751,86.0,75.0,7.0,8.0,0.0,0,0
5752,72.0,58.0,1.0,3.0,0.0,0,0
5753,67.0,32.0,4.4508929235253,8.0,0.0,0,0
5754,44.0,16.0,4.4508929235253,4.516139514731369,0.0,0,0
5755,97.0,47.0,4.4508929235253,4.516139514731369,0.0,0,0
5756,74.0,57.0,4.4508929235253,7.0,0.0,0,0
5757,72.0,46.0,1.0,6.0,0.2,0,0
5758,42.0,26.0,4.4508929235253,4.516139514731369,0.0,0,0
5759,95.0,46.0,4.4508929235253,4.516139514731369,0.0,0,0
5760,45.0,31.0,4.4508929235253,8.0,0.0,0,0
5761,86.0,46.0,8.0,4.516139514731369,0.0,0,0
5762,59.0,19.0,4.4508929235253,4.516139514731369,0.0,0,0
5763,47.0,56.0,4.4508929235253,4.516139514731369,0.0,0,0
5764,77.0,75.0,4.4508929235253,4.516139514731369,0.0,0,0
5765,47.0,25.0,4.4508929235253,4.516139514731369,0.0,0,0
5766,59.0,98.0,0.0,4.516139514731369,0.0,0,0
5767,64.0,43.0,7.0,4.0,0.0,0,0
5768,38.0,23.0,4.4508929235253,4.516139514731369,0.0,0,0
5769,74.0,34.0,6.0,4.516139514731369,0.0,0,0
5770,83.0,79.0,8.0,8.0,0.0,0,0
5771,68.0,46.0,4.4508929235253,4.516139514731369,0.0,0,0
5772,64.0,61.0,4.4508929235253,4.516139514731369,0.2,0,0
5773,87.0,58.0,4.4508929235253,4.516139514731369,0.2,0,0
5774,62.0,36.0,7.0,5.0,0.0,0,0
5775,79.0,97.0,7.0,8.0,1.8,1,1
5776,55.0,25.0,4.4508929235253,4.516139514731369,0.0,0,0
5777,48.0,35.0,4.4508929235253,4.516139514731369,0.2,0,0
5778,100.0,63.0,4.4508929235253,4.516139514731369,0.6,0,0
5779,69.0,25.0,4.4508929235253,4.516139514731369,0.0,0,0
5780,63.0,59.0,0.0,4.516139514731369,0.0,0,0
5781,49.0,41.0,4.4508929235253,4.516139514731369,0.0,0,0
5782,62.0,36.0,4.4508929235253,4.516139514731369,0.0,0,0
5783,71.0,57.0,4.4508929235253,4.516139514731369,0.6,0,0
5784,56.0,51.56762611023353,6.0,4.0,0.0,0,0
5785,79.0,57.0,6.0,5.0,0.0,0,0
5786,72.0,54.0,4.4508929235253,4.516139514731369,0.2,0,0
5787,80.0,39.0,3.0,7.0,0.0,0,0
5788,59.0,22.0,4.4508929235253,4.516139514731369,0.0,0,0
5789,86.0,77.0,8.0,8.0,0.0,0,0
5790,94.0,41.0,7.0,4.0,0.0,0,0
5791,80.0,66.0,4.4508929235253,4.516139514731369,0.0,0,0
5792,64.0,53.0,4.4508929235253,4.516139514731369,0.0,0,0
5793,85.0,60.0,2.0,7.0,1.0,0,1
5794,84.0,61.0,4.4508929235253,4.516139514731369,0.8,0,0
5795,87.0,34.0,4.4508929235253,4.516139514731369,0.0,0,0
5796,64.0,50.0,4.4508929235253,4.516139514731369,0.0,0,0
5797,64.0,52.0,2.0,4.0,0.0,0,0
5798,95.0,63.0,4.4508929235253,4.516139514731369,1.2,1,1
5799,33.0,23.0,4.4508929235253,4.516139514731369,0.0,0,0
5800,99.0,95.0,4.4508929235253,4.516139514731369,0.2,0,0
5801,72.0,41.0,4.4508929235253,4.516139514731369,0.0,0,0
5802,73.0,66.0,4.4508929235253,4.516139514731369,0.0,0,0
5803,68.89557674171047,57.0,4.4508929235253,4.516139514731369,0.0,0,0
5804,79.0,61.0,6.0,5.0,0.0,0,0
5805,99.0,59.0,4.4508929235253,4.516139514731369,0.2,0,0
5806,60.0,55.0,4.4508929235253,4.516139514731369,0.4,0,0
5807,97.0,74.0,4.4508929235253,4.516139514731369,0.0,0,0
5808,67.0,37.0,8.0,4.516139514731369,0.0,0,0
5809,64.0,29.0,4.4508929235253,4.516139514731369,0.0,0,0
5810,64.0,35.0,7.0,6.0,0.0,0,0
